ID;Planta;Año;Mes;Empleados Propios;Empleados Ajenos;Empleados ETTS;Empleados Subcontrata;Horas Presencia Efectiva Propios;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Horas Formacion General Propios;Empleados Propios - indefinido;Empleados Propios - duración determinada
4684;Burgos;2021;ENE;243;10;10;0;3.078.900.000.000.000.000;0.00000000000000;155.200.000.000.000.000;20.250.000.000.000.000;1.330.000.000.000.000;34.030.000.000.000.000;190;44
4685;Tarragona;2021;ENE;48;11;0;11;703.860.000.000.000.000;174.750.000.000.000.000;3.200.000.000.000.000;5.400.000.000.000.000;0.00000000000000;7.500.000.000.000.000;48;0
4686;Valencia;2021;ENE;156;37;33;4;1.903.730.000.000.000.000;59.600.000.000.000.000;488.130.000.000.000.000;1.100.000.000.000.000;600.000.000.000.000;2.850.000.000.000.000;140;0
4687;Portugal;2021;ENE;96;3;1;2;1.472.110.000.000.000.000;32.000.000.000.000.000;11.500.000.000.000.000;800.000.000.000.000;0.00000000000000;4.700.000.000.000.000;74;23
4688;Laser Barcelona;2021;ENE;26;9;8;1;373.950.000.000.000.000;18.600.000.000.000.000;112.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;26;0
4689;Madrid;2021;ENE;19;0;0;0;277.750.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;450.000.000.000.000;19;0
4690;Vizcaya;2021;ENE;6;0;0;0;91.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6;0
4403;Barcelona;2020;SEP;138;44;12;32;1.857.250.000.000.000.000;724.900.000.000.000.000;270.540.000.000.000.000;6.000.000.000.000.000;0.00000000000000;6.000.000.000.000.000;127;6
4692;Navarra;2021;ENE;53;14;2;12;687.530.000.000.000.000;172.200.000.000.000.000;26.200.000.000.000.000;3.000.000.000.000.000;0.00000000000000;5.550.000.000.000.000;53;0
4693;Galicia;2021;ENE;67;11;0;11;925.290.000.000.000.000;178.000.000.000.000.000;0.00000000000000;2.000.000.000.000.000;0.00000000000000;38.600.000.000.000.000;59;8
4694;Asturias;2021;ENE;262;84;84;0;2.884.620.000.000.000.000;0.00000000000000;1.296.750.000.000.000.000;0.00000000000000;200.000.000.000.000;1.800.000.000.000.000;224;19
4695;Arizona;2021;ENE;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4696;Baja California;2021;ENE;3;0;0;0;42.030.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;1;2
4697;GMS Corporate;2021;ENE;12;0;0;0;182.400.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;11;0
4698;Çepas;2021;ENE;294;0;0;0;5.286.934.000.000.000.000;0.00000000000000;0.00000000000000;32.000.000.000.000.000;0.00000000000000;35.700.000.000.000.000;294;0
4699;Colombia;2021;ENE;241;92;92;0;5.503.500.000.000.000.000;0.00000000000000;1.766.400.000.000.000.000;10.500.000.000.000.000;900.000.000.000.000;10.500.000.000.000.000;226;15
4700;Kaluga;2021;ENE;58;6;5;1;707.300.000.000.000.000;12.000.000.000.000.000;61.900.000.000.000.000;900.000.000.000.000;0.00000000000000;18.350.000.000.000.000;58;0
4701;Union Street;2021;ENE;194;14;14;0;3.282.513.000.000.000.000;0.00000000000000;0.00000000000000;5.000.000.000.000.000;0.00000000000000;5.000.000.000.000.000;149;42
4702;Thüringen;2021;ENE;172;15;15;0;3.159.000.000.000.000.000;0.00000000000000;144.100.000.000.000.000;0.00000000000000;0.00000000000000;133.900.000.000.000.000;123;42
4703;Polska;2021;ENE;112;0;0;0;1.088.690.000.000.000.000;0.00000000000000;0.00000000000000;346.430.000.000.000.000;0.00000000000000;395.090.000.000.000.000;91;21
4704;Senica;2021;ENE;142;0;0;0;1.891.650.000.000.000.000;0.00000000000000;0.00000000000000;1.000.000.000.000.000;0.00000000000000;5.000.000.000.000.000;119;23
4705;Czech;2021;ENE;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4706;Puebla;2021;ENE;94;33;29;4;1.768.900.000.000.000.000;80.000.000.000.000.000;573.000.000.000.000.000;10.200.000.000.000.000;4.200.000.000.000.000;10.200.000.000.000.000;95;0
4707;South Carolina;2021;ENE;88;5;5;0;1.419.500.000.000.000.000;0.00000000000000;81.000.000.000.000.000;9.400.000.000.000.000;0.00000000000000;173.700.000.000.000.000;84;0
4708;Argentina;2021;ENE;48;0;0;0;516.700.000.000.000.000;0.00000000000000;0.00000000000000;1.200.000.000.000.000;0.00000000000000;3.800.000.000.000.000;48;0
4709;Campinas;2021;ENE;180;4;1;3;2.782.442.000.000.000.000;50.760.000.000.000.000;16.920.000.000.000.000;36.110.000.000.000.000;0.00000000000000;87.640.000.000.000.000;179;0
4710;Paraná;2021;ENE;188;4;1;3;2.742.832.000.000.000.000;50.400.000.000.000.000;17.600.000.000.000.000;13.780.000.000.000.000;0.00000000000000;62.160.000.000.000.000;187;0
4711;Brasil HQ;2021;ENE;60;1;1;0;905.389.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;11.200.000.000.000.000;60;0
4712;Resende;2021;ENE;64;0;0;0;1.103.787.000.000.000.000;0.00000000000000;0.00000000000000;5.500.000.000.000.000;0.00000000000000;7.490.000.000.000.000;64;0
4713;Pune;2021;ENE;294;75;75;0;5.714.425.000.000.000.000;0.00000000000000;1.410.700.000.000.000.000;0.00000000000000;0.00000000000000;11.200.000.000.000.000;294;0
4714;Dongguan;2021;ENE;31;0;0;0;524.016.000.000.000.000;0.00000000000000;0.00000000000000;14.800.000.000.000.000;0.00000000000000;17.000.000.000.000.000;11;20
4715;Laser Brandenburg;2021;ENE;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4475;Barcelona;2020;OCT;138;48;16;32;1.896.670.000.000.000.000;818.150.000.000.000.000;320.730.000.000.000.000;4.800.000.000.000.000;0.00000000000000;5.100.000.000.000.000;127;6
4717;GCF;2021;ENE;186;0;0;0;2.748.170.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;8.750.000.000.000.000;195;0
4718;Asturias;2021;ENE;21;26;26;0;260.030.000.000.000.000;0.00000000000000;388.800.000.000.000.000;0.00000000000000;400.000.000.000.000;600.000.000.000.000;21;0
4719;Solar Steel;2021;ENE;44;1;1;0;628.800.000.000.000.000;0.00000000000000;14.900.000.000.000.000;0.00000000000000;0.00000000000000;2.000.000.000.000.000;35;9
4720;Solar Construction;2021;ENE;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4721;Road Engineering;2021;ENE;15;2;2;0;220.800.000.000.000.000;0.00000000000000;29.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;14;1
4722;Laser Valencia;2021;ENE;22;3;3;0;280.400.000.000.000.000;0.00000000000000;43.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;22;0
4723;São Leopoldo;2021;ENE;2;0;0;0;29.250.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
4724;Changshu;2021;ENE;158;96;96;0;3.254.800.000.000.000.000;0.00000000000000;1.692.350.000.000.000.000;0.00000000000000;0.00000000000000;1.620.000.000.000.000;0;158
4725;Shenyang;2021;ENE;125;25;25;0;2.321.350.000.000.000.000;0.00000000000000;476.800.000.000.000.000;0.00000000000000;0.00000000000000;1.300.000.000.000.000;0;120
4726;Chongqing;2021;ENE;46;14;14;0;945.900.000.000.000.000;0.00000000000000;170.000.000.000.000.000;0.00000000000000;0.00000000000000;1.200.000.000.000.000;0;46
4727;Loudi;2021;ENE;64;26;26;0;1.519.150.000.000.000.000;0.00000000000000;423.500.000.000.000.000;14.000.000.000.000.000;0.00000000000000;17.600.000.000.000.000;0;64
4728;Nitra;2021;ENE;24;10;1;9;265.900.000.000.000.000;137.400.000.000.000.000;21.000.000.000.000.000;900.000.000.000.000;0.00000000000000;3.300.000.000.000.000;8;15
4730;GMH Belgium;2021;ENE;7;0;0;0;83.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;7;0
4731;GMH Stålteknik;2021;ENE;35;0;0;0;567.488.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;34;0
4732;GMH CSS;2021;ENE;36;0;0;0;200.900.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;500.000.000.000.000;13;0
4733;GMH Czech;2021;ENE;3;0;0;0;32.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
4734;GMH Denmark;2021;ENE;17;0;0;0;254.775.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;19;0
4735;GMH Finland;2021;ENE;39;0;0;0;561.100.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;1.600.000.000.000.000;38;0
4736;GMH Germany;2021;ENE;196;10;10;0;2.693.881.000.000.000.000;0.00000000000000;141.816.000.000.000.000;0.00000000000000;0.00000000000000;14.300.000.000.000.000;185;5
4737;GMH HQ;2021;ENE;7;0;0;0;29.250.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
4738;GMH Hungary;2021;ENE;9;0;0;0;142.400.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;8;1
4739;GMH Netherlands;2021;ENE;25;0;0;0;394.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;26;1
4740;GMH Norway;2021;ENE;17;0;0;0;155.350.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;17;0
4741;GMH Poland;2021;ENE;11;0;0;0;141.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4742;GMH Romania;2021;ENE;386;0;0;0;5.747.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;323;76
4743;GMH Russia;2021;ENE;91;8;8;0;1.097.300.000.000.000.000;0.00000000000000;61.100.000.000.000.000;3.200.000.000.000.000;0.00000000000000;21.600.000.000.000.000;91;0
4744;GMH Slovakia;2021;ENE;3;0;0;0;42.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3;0
4745;GMH Sweden;2021;ENE;51;0;0;0;864.337.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;4.900.000.000.000.000;58;0
4746;GMH UK;2021;ENE;32;1;1;0;599.500.000.000.000.000;0.00000000000000;14.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;40;0
4748;Kredit;2021;ENE;190;21;21;0;2.829.700.000.000.000.000;0.00000000000000;565.500.000.000.000.000;800.000.000.000.000;0.00000000000000;1.600.000.000.000.000;157;30
4749;Lampe;2021;ENE;6;0;0;0;97.500.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6;0
4750;CSI;2021;ENE;26;0;0;0;489.315.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;26;0
4751;Sogeisa;2021;ENE;41;0;0;0;462.010.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;41;0
4752;Kaufmann;2021;ENE;15;0;0;0;213.350.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;14;1
4753;Addimen;2021;ENE;3;0;0;0;48.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3;0
4754;Flinsa;2021;ENE;129;12;12;0;1.574.380.000.000.000.000;0.00000000000000;158.180.000.000.000.000;0.80000000000000;0.00000000000000;0.80000000000000;121;8
4755;Barcelona;2021;FEB;197;33;17;16;2.884.600.000.000.000.000;227.200.000.000.000.000;293.050.000.000.000.000;48.300.000.000.000.000;1.100.000.000.000.000;67.850.000.000.000.000;191;4
4756;Burgos;2021;FEB;238;9;9;0;3.482.947.000.000.000.000;0.00000000000000;144.000.000.000.000.000;111.761.000.000.000.000;600.000.000.000.000;164.373.000.000.000.000;191;36
4757;Tarragona;2021;FEB;48;10;0;10;761.060.000.000.000.000;170.200.000.000.000.000;0.00000000000000;18.000.000.000.000.000;0.00000000000000;23.500.000.000.000.000;48;0
4758;Valencia;2021;FEB;155;35;31;4;2.073.380.000.000.000.000;63.950.000.000.000.000;489.700.000.000.000.000;0.00000000000000;0.80000000000000;10.250.000.000.000.000;139;0
4759;Portugal;2021;FEB;96;9;7;2;1.410.160.000.000.000.000;30.250.000.000.000.000;74.400.000.000.000.000;3.500.000.000.000.000;4.025.000.000.000.000;8.300.000.000.000.000;74;23
4760;Laser Barcelona;2021;FEB;26;6;5;1;408.600.000.000.000.000;19.200.000.000.000.000;76.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;26;0
4761;Madrid;2021;FEB;19;0;0;0;286.150.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;150.000.000.000.000;19;0
4762;Vizcaya;2021;FEB;6;0;0;0;96.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6;0
4547;Barcelona;2020;NOV;138;46;14;32;1.913.990.000.000.000.000;812.750.000.000.000.000;306.920.000.000.000.000;26.800.000.000.000.000;0.00000000000000;26.800.000.000.000.000;127;6
4764;Navarra;2021;FEB;53;13;1;12;720.830.000.000.000.000;180.000.000.000.000.000;20.150.000.000.000.000;14.300.000.000.000.000;0.00000000000000;21.730.000.000.000.000;53;0
4765;Galicia;2021;FEB;67;11;0;11;998.990.000.000.000.000;185.600.000.000.000.000;0.00000000000000;4.640.000.000.000.000;0.00000000000000;34.720.000.000.000.000;59;8
4766;Asturias;2021;FEB;262;87;87;0;3.431.200.000.000.000.000;0.00000000000000;1.407.400.000.000.000.000;0.00000000000000;200.000.000.000.000;18.000.000.000.000.000;223;19
4767;Arizona;2021;FEB;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4768;Baja California;2021;FEB;3;0;0;0;55.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;1;2
4769;GMS Corporate;2021;FEB;12;0;0;0;192.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;11;0
4770;Çepas;2021;FEB;298;0;0;0;4.799.658.000.000.000.000;0.00000000000000;0.00000000000000;26.000.000.000.000.000;0.00000000000000;31.600.000.000.000.000;298;0
4771;Colombia;2021;FEB;250;84;84;0;5.930.550.000.000.000.000;0.00000000000000;1.632.000.000.000.000.000;13.100.000.000.000.000;11.600.000.000.000.000;93.200.000.000.000.000;241;9
4772;Kaluga;2021;FEB;58;7;5;2;893.700.000.000.000.000;30.200.000.000.000.000;88.150.000.000.000.000;200.000.000.000.000;0.00000000000000;2.650.000.000.000.000;58;0
4773;Union Street;2021;FEB;197;15;15;0;3.150.956.000.000.000.000;0.00000000000000;0.00000000000000;5.000.000.000.000.000;0.00000000000000;6.400.000.000.000.000;152;42
4774;Thüringen;2021;FEB;176;13;13;0;3.173.400.000.000.000.000;0.00000000000000;146.300.000.000.000.000;0.00000000000000;0.00000000000000;128.200.000.000.000.000;124;45
4775;Polska;2021;FEB;112;0;0;0;1.193.690.000.000.000.000;0.00000000000000;0.00000000000000;331.850.000.000.000.000;0.00000000000000;412.070.000.000.000.000;91;21
4776;Senica;2021;FEB;142;12;0;12;1.927.850.000.000.000.000;197.650.000.000.000.000;0.00000000000000;2.700.000.000.000.000;0.00000000000000;6.100.000.000.000.000;118;24
4777;Czech;2021;FEB;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4778;Puebla;2021;FEB;95;33;29;4;1.686.350.000.000.000.000;73.600.000.000.000.000;530.800.000.000.000.000;0.00000000000000;8.500.000.000.000.000;0.00000000000000;96;0
4779;South Carolina;2021;FEB;84;2;2;0;1.745.200.000.000.000.000;0.00000000000000;44.000.000.000.000.000;6.700.000.000.000.000;0.00000000000000;106.580.000.000.000.000;80;0
4780;Argentina;2021;FEB;49;0;0;0;666.900.000.000.000.000;0.00000000000000;0.00000000000000;1.650.000.000.000.000;0.00000000000000;6.000.000.000.000.000;49;0
4781;Campinas;2021;FEB;200;4;1;3;2.821.398.000.000.000.000;16.920.000.000.000.000;50.760.000.000.000.000;5.700.000.000.000.000;0.00000000000000;45.633.000.000.000.000;199;0
4782;Paraná;2021;FEB;204;1;1;0;2.502.627.000.000.000.000;0.00000000000000;14.580.000.000.000.000;7.708.000.000.000.000;0.00000000000000;37.550.000.000.000.000;204;0
4783;Brasil HQ;2021;FEB;63;1;1;0;932.142.000.000.000.000;0.00000000000000;16.700.000.000.000.000;0.00000000000000;0.00000000000000;11.050.000.000.000.000;63;0
4784;Resende;2021;FEB;65;0;0;0;1.065.214.000.000.000.000;0.00000000000000;0.00000000000000;13.050.000.000.000.000;0.00000000000000;18.050.000.000.000.000;65;0
4785;Pune;2021;FEB;303;106;106;0;5.647.700.000.000.000.000;0.00000000000000;1.419.800.000.000.000.000;0.00000000000000;0.00000000000000;41.600.000.000.000.000;303;0
4786;Dongguan;2021;FEB;31;0;0;0;295.556.000.000.000.000;0.00000000000000;0.00000000000000;5.850.000.000.000.000;0.00000000000000;15.275.000.000.000.000;12;19
4787;Laser Brandenburg;2021;FEB;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4619;Barcelona;2020;DIC;138;39;7;32;1.191.350.000.000.000.000;557.760.000.000.000.000;121.180.000.000.000.000;4.500.000.000.000.000;0.00000000000000;85.300.000.000.000.000;127;6
4789;GCF;2021;FEB;181;0;0;0;2.789.600.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;10.650.000.000.000.000;191;0
4790;Asturias;2021;FEB;21;22;22;0;303.870.000.000.000.000;0.00000000000000;359.600.000.000.000.000;0.00000000000000;0.00000000000000;700.000.000.000.000;21;0
4791;Solar Steel;2021;FEB;43;1;1;0;670.400.000.000.000.000;0.00000000000000;16.000.000.000.000.000;0.00000000000000;0.00000000000000;1.550.000.000.000.000;36;7
4792;Solar Construction;2021;FEB;0;0;0;0;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4793;Road Engineering;2021;FEB;15;2;2;0;233.600.000.000.000.000;0.00000000000000;32.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;14;1
4794;Laser Valencia;2021;FEB;22;0;0;0;305.150.000.000.000.000;0.00000000000000;4.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;22;0
4795;São Leopoldo;2021;FEB;3;0;0;0;20.362.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;820.000.000.000.000;3;0
4796;Changshu;2021;FEB;174;87;87;0;3.081.150.000.000.000.000;0.00000000000000;1.543.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0;174
4797;Shenyang;2021;FEB;125;26;26;0;2.082.200.000.000.000.000;0.00000000000000;369.600.000.000.000.000;0.00000000000000;0.00000000000000;1.000.000.000.000.000;0;120
4798;Chongqing;2021;FEB;46;6;6;0;731.100.000.000.000.000;0.00000000000000;81.500.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0;46
4799;Loudi;2021;FEB;64;29;29;0;1.344.450.000.000.000.000;0.00000000000000;407.900.000.000.000.000;10.050.000.000.000.000;0.00000000000000;14.050.000.000.000.000;0;64
4800;Nitra;2021;FEB;22;10;0;9;314.200.000.000.000.000;145.600.000.000.000.000;15.200.000.000.000.000;550.000.000.000.000;0.00000000000000;1.500.000.000.000.000;7;14
4802;GMH Belgium;2021;FEB;7;0;0;0;84.360.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;7;0
4803;GMH Stålteknik;2021;FEB;35;0;0;0;519.118.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;33;0
4804;GMH CSS;2021;FEB;35;0;0;0;206.200.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.50000000000000;13;0
4805;GMH Czech;2021;FEB;3;0;0;0;32.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
4806;GMH Denmark;2021;FEB;17;0;0;0;278.950.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;19;0
4807;GMH Finland;2021;FEB;38;0;0;0;563.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;6.000.000.000.000.000;38;0
4808;GMH Germany;2021;FEB;195;16;16;0;2.767.006.000.000.000.000;0.00000000000000;211.250.000.000.000.000;0.00000000000000;0.00000000000000;8.350.000.000.000.000;185;5
4809;GMH HQ;2021;FEB;7;0;0;0;30.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;2;0
4810;GMH Hungary;2021;FEB;9;0;0;0;136.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;9;0
4811;GMH Netherlands;2021;FEB;25;0;0;0;389.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;26;1
4812;GMH Norway;2021;FEB;16;0;0;0;256.100.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;17;0
4813;GMH Poland;2021;FEB;11;0;0;0;174.400.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0;0
4814;GMH Romania;2021;FEB;389;0;0;0;5.851.300.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;320;82
4815;GMH Russia;2021;FEB;95;8;8;0;1.314.200.000.000.000.000;0.00000000000000;95.400.000.000.000.000;12.000.000.000.000.000;0.00000000000000;12.000.000.000.000.000;95;0
4816;GMH Slovakia;2021;FEB;3;0;0;0;44.800.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3;0
4817;GMH Sweden;2021;FEB;51;0;0;0;872.032.000.000.000.000;0.00000000000000;0.00000000000000;600.000.000.000.000;0.00000000000000;600.000.000.000.000;58;0
4818;GMH UK;2021;FEB;32;1;1;0;606.000.000.000.000.000;0.00000000000000;14.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;40;0
4820;Kredit;2021;FEB;190;19;19;0;2.835.900.000.000.000.000;0.00000000000000;515.600.000.000.000.000;10.600.000.000.000.000;0.00000000000000;11.400.000.000.000.000;155;31
4821;Lampe;2021;FEB;7;0;0;0;112.500.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;7;0
4822;CSI;2021;FEB;27;0;0;0;466.110.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;26;1
4823;Sogeisa;2021;FEB;41;0;0;0;560.630.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;41;0
4824;Kaufmann;2021;FEB;15;0;0;0;205.700.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;14;1
4825;Addimen;2021;FEB;3;0;0;0;48.000.000.000.000.000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;0.00000000000000;3;0
4826;Flinsa;2021;FEB;131;15;15;0;2.166.250.000.000.000.000;0.00000000000000;250.480.000.000.000.000;340.000.000.000.000;0.00000000000000;3.820.000.000.000.000;121;10
4827;Barcelona;2021;MAR;196;29;18;11;3.279.820.000.000.000.000;197.200.000.000.000.000;327.900.000.000.000.000;7.100.000.000.000.000;1.350.000.000.000.000;36.760.000.000.000.000;191;3
